"parameter","true","point","lwr","upr","covers","time","fail","method","replicate"
"n_iter",NA,20000,20000,20000,NA,79.0850000000009,FALSE,"adaptive",178
"mu",1000,859.538310264104,391.288529894264,2024.02751085799,TRUE,7.08199999999852,FALSE,"fixed",178
"alpha",1,1.19972833671983,0.983547145638327,1.4281984419509,TRUE,7.08199999999852,FALSE,"fixed",178
"beta",99,91.4307884664684,38.1620499352385,230.423708353715,TRUE,7.08199999999852,FALSE,"fixed",178
"p_hat",0.01,0.012951761235111,0.00543400454086704,0.0287232029747519,TRUE,7.08199999999852,FALSE,"fixed",178
"n_iter",NA,1000,1000,1000,NA,7.08199999999852,FALSE,"fixed",178
"mu",1000,108.306037298956,34.5326494622985,308.459771878554,FALSE,1.27700000000004,FALSE,"adaptive",179
"alpha",1,0.781951787894046,0.548652136434729,1.14562097722402,TRUE,1.27700000000004,FALSE,"adaptive",179
"beta",99,7.19935244086436,1.53560650521242,30.473192925347,FALSE,1.27700000000004,FALSE,"adaptive",179
"p_hat",0.01,0.0979729334306667,0.0348333815934361,0.275188137964595,FALSE,1.27700000000004,FALSE,"adaptive",179
"n_iter",NA,171,132,199,NA,1.27700000000004,FALSE,"adaptive",179
"mu",1000,108.295615198176,31.8555551666267,355.971535408605,FALSE,6.70600000000013,FALSE,"fixed",179
"alpha",1,0.781931542224074,0.54896021505424,1.13474182795778,TRUE,6.70600000000013,FALSE,"fixed",179
"beta",99,7.19833435060145,1.51868568261948,34.4822139597672,FALSE,6.70600000000013,FALSE,"fixed",179
"p_hat",0.01,0.0979831440111603,0.0297827274395057,0.285466590231286,FALSE,6.70600000000013,FALSE,"fixed",179
"n_iter",NA,1000,1000,1000,NA,6.70600000000013,FALSE,"fixed",179
"mu",1000,132.880351068271,30.4570476135918,697.39634190331,FALSE,1.42000000000007,FALSE,"adaptive",180
"alpha",1,0.979405328325815,0.75959363236234,1.35212583055834,TRUE,1.42000000000007,FALSE,"adaptive",180
"beta",99,12.8436178557697,2.31022559871719,103.74289327017,TRUE,1.42000000000007,FALSE,"adaptive",180
"p_hat",0.01,0.0708531929146079,0.0126551584657497,0.263394933448293,FALSE,1.42000000000007,FALSE,"adaptive",180
"n_iter",NA,208.5,154,231,NA,1.42000000000007,FALSE,"adaptive",180
"mu",1000,133.002447354653,26.9130451746156,680.187642081606,FALSE,5.48099999999977,FALSE,"fixed",180
"alpha",1,0.979461749984463,0.734547013580293,1.34286204825434,TRUE,5.48099999999977,FALSE,"fixed",180
"beta",99,12.8565164289269,1.92470227930328,88.8863589080491,FALSE,5.48099999999977,FALSE,"fixed",180
"p_hat",0.01,0.0707909290777395,0.0131885816821183,0.302669976469264,FALSE,5.48099999999977,FALSE,"fixed",180
"n_iter",NA,1000,1000,1000,NA,5.48099999999977,FALSE,"fixed",180
"mu",1000,19198.1686559091,3167.40072121888,107063.207978587,FALSE,80.3469999999998,FALSE,"adaptive",181
"alpha",1,1.15314195203374,0.953249750773074,1.41596778483308,TRUE,80.3469999999998,FALSE,"adaptive",181
"beta",99,2274.77982027947,382.864875775588,12986.9901858219,FALSE,80.3469999999998,FALSE,"adaptive",181
"p_hat",0.01,0.000506667802246296,8.81900637341335e-05,0.00309419937921629,FALSE,80.3469999999998,FALSE,"adaptive",181
"n_iter",NA,20000,20000,20000,NA,80.3469999999998,FALSE,"adaptive",181
"mu",1000,858.365463050576,331.704374788938,2047.25911942225,TRUE,6.76100000000042,FALSE,"fixed",181
"alpha",1,1.13387728102212,0.925330893021463,1.39009094810745,TRUE,6.76100000000042,FALSE,"fixed",181
"beta",99,99.0749884909201,37.9668840265452,258.819434235853,TRUE,6.76100000000042,FALSE,"fixed",181
"p_hat",0.01,0.0113151393570568,0.00462545107910478,0.0285309082091405,TRUE,6.76100000000042,FALSE,"fixed",181
"n_iter",NA,1000,1000,1000,NA,6.76100000000042,FALSE,"fixed",181
"mu",1000,19185.6475082021,1815.52850055039,186371.778911282,FALSE,87.0619999999999,FALSE,"adaptive",182
"alpha",1,0.950850478496662,0.772172404096553,1.20501507873255,TRUE,87.0619999999999,FALSE,"adaptive",182
"beta",99,1919.98056675767,183.486410246027,20297.368285267,FALSE,87.0619999999999,FALSE,"adaptive",182
"p_hat",0.01,0.000494994495880933,4.95594660583856e-05,0.00553959032114419,FALSE,87.0619999999999,FALSE,"adaptive",182
"n_iter",NA,20000,20000,20000,NA,87.0619999999999,FALSE,"adaptive",182
"mu",1000,859.656403807589,443.585751032581,1799.97632366512,TRUE,7.05000000000109,FALSE,"fixed",182
"alpha",1,0.933177892778699,0.745029502060577,1.15252306579975,TRUE,7.05000000000109,FALSE,"fixed",182
"beta",99,83.7220131552106,41.4179679897285,187.723242028803,TRUE,7.05000000000109,FALSE,"fixed",182
"p_hat",0.01,0.0110232802173903,0.00513100932740689,0.0216244980689754,TRUE,7.05000000000109,FALSE,"fixed",182
"n_iter",NA,1000,1000,1000,NA,7.05000000000109,FALSE,"fixed",182
"mu",1000,19156.5728358565,246.406814889278,1237057.63370879,TRUE,74.3419999999987,FALSE,"adaptive",183
"alpha",1,0.993136605757161,0.808402940778011,1.20713623647542,TRUE,74.3419999999987,FALSE,"adaptive",183
"beta",99,1885.19087992314,25.9029769748556,114022.70683062,TRUE,74.3419999999987,FALSE,"adaptive",183
"p_hat",0.01,0.000526532192540157,8.41105383112642e-06,0.037229316470789,TRUE,74.3419999999987,FALSE,"adaptive",183
"n_iter",NA,20000,20000,20000,NA,74.3419999999987,FALSE,"adaptive",183
"mu",1000,858.640507335318,378.601806584644,1864.71129567101,TRUE,6.68499999999949,FALSE,"fixed",183
"alpha",1,0.97467079460645,0.781113158016488,1.20822762477549,TRUE,6.68499999999949,FALSE,"fixed",183
"beta",99,82.1572143285874,34.3347305355987,190.861668392109,TRUE,6.68499999999949,FALSE,"fixed",183
"p_hat",0.01,0.0117243918282627,0.00539372596207524,0.0259526728120905,TRUE,6.68499999999949,FALSE,"fixed",183
"n_iter",NA,1000,1000,1000,NA,6.68499999999949,FALSE,"fixed",183
"mu",1000,19194.4367699824,3671.3386309856,153028.607839979,FALSE,83.6209999999992,FALSE,"adaptive",184
"alpha",1,0.952779814239194,0.766530053358756,1.18790587514165,TRUE,83.6209999999992,FALSE,"adaptive",184
"beta",99,1882.2812061688,353.635481664782,15332.3071312963,FALSE,83.6209999999992,FALSE,"adaptive",184
"p_hat",0.01,0.000505927474403479,5.94335838236807e-05,0.00269159232231846,FALSE,83.6209999999992,FALSE,"adaptive",184
"n_iter",NA,20000,20000,20000,NA,83.6209999999992,FALSE,"adaptive",184
"mu",1000,858.976582940365,359.877265919111,1963.97052574032,TRUE,6.625,FALSE,"fixed",184
"alpha",1,0.935224855066802,0.765539790184554,1.16951275891832,TRUE,6.625,FALSE,"fixed",184
"beta",99,81.9643625377298,33.1308060577096,187.245704622264,TRUE,6.625,FALSE,"fixed",184
"p_hat",0.01,0.0112814174892753,0.0050296024705079,0.0268282884136158,TRUE,6.625,FALSE,"fixed",184
"n_iter",NA,1000,1000,1000,NA,6.625,FALSE,"fixed",184
"mu",1000,19173.4171955395,925.694913938158,300973.074042821,TRUE,78.5709999999999,FALSE,"adaptive",185
"alpha",1,1.0576377397393,0.880570949182339,1.3057379513361,TRUE,78.5709999999999,FALSE,"adaptive",185
"beta",99,1935.09221961534,94.3117026967771,31694.4958460294,TRUE,78.5709999999999,FALSE,"adaptive",185
"p_hat",0.01,0.000546258201926636,3.40432811988004e-05,0.0113037182551789,TRUE,78.5709999999999,FALSE,"adaptive",185
"n_iter",NA,20000,20000,20000,NA,78.5709999999999,FALSE,"adaptive",185
"mu",1000,857.115844520025,365.792322824077,2343.40973059011,TRUE,7.89599999999882,FALSE,"fixed",185
"alpha",1,1.03849633239159,0.846919187787283,1.29584584730068,TRUE,7.89599999999882,FALSE,"fixed",185
"beta",99,84.0892070457249,33.6429071961725,238.524158910537,TRUE,7.89599999999882,FALSE,"fixed",185
"p_hat",0.01,0.012199275807769,0.00449180148228778,0.0284338549332117,TRUE,7.89599999999882,FALSE,"fixed",185
"n_iter",NA,1000,1000,1000,NA,7.89599999999882,FALSE,"fixed",185
"mu",1000,142.512270236064,22.4363442480799,1013.49890653618,TRUE,1.67100000000028,FALSE,"adaptive",186
"alpha",1,0.859673051865344,0.610071137160095,1.2248506857456,TRUE,1.67100000000028,FALSE,"adaptive",186
"beta",99,12.0062973246507,1.20529460058125,125.47440127959,TRUE,1.67100000000028,FALSE,"adaptive",186
"p_hat",0.01,0.0668175836495385,0.00916980565743624,0.351135299034444,TRUE,1.67100000000028,FALSE,"adaptive",186
"n_iter",NA,220.5,177,245,NA,1.67100000000028,FALSE,"adaptive",186
"mu",1000,142.402111832306,20.1824724643113,882.11199325357,FALSE,5.78600000000006,FALSE,"fixed",186
"alpha",1,0.859531538093377,0.609134426061887,1.21143674327219,TRUE,5.78600000000006,FALSE,"fixed",186
"beta",99,11.9948647363786,1.09225186646873,105.126940625191,TRUE,5.78600000000006,FALSE,"fixed",186
"p_hat",0.01,0.0668667372422889,0.010151454207072,0.365029099865292,FALSE,5.78600000000006,FALSE,"fixed",186
"n_iter",NA,1000,1000,1000,NA,5.78600000000006,FALSE,"fixed",186
"mu",1000,312.676990609043,1.6576456040223,42510.9755674339,TRUE,12.5700000000015,FALSE,"adaptive",187
"alpha",1,1.11584420034383,0.788390747536748,1.57222105087651,TRUE,12.5700000000015,FALSE,"adaptive",187
"beta",99,33.7414913564079,0.111086516289098,7609.32550544334,TRUE,12.5700000000015,FALSE,"adaptive",187
"p_hat",0.01,0.0320117468108572,0.000205579507729432,0.879851891169414,TRUE,12.5700000000015,FALSE,"adaptive",187
"n_iter",NA,434,379,458,NA,12.5700000000015,FALSE,"adaptive",187
"mu",1000,312.393301935803,2.40061098673929,52770.2844538999,TRUE,14.4319999999989,FALSE,"fixed",187
"alpha",1,1.1158118581531,0.812258896062886,1.61860709251255,TRUE,14.4319999999989,FALSE,"fixed",187
"beta",99,33.7101194657837,0.178355452656516,8894.04324729762,TRUE,14.4319999999989,FALSE,"fixed",187
"p_hat",0.01,0.0320396846756018,0.000171231650476212,0.82808322084974,TRUE,14.4319999999989,FALSE,"fixed",187
"n_iter",NA,1000,1000,1000,NA,14.4319999999989,FALSE,"fixed",187
"mu",1000,130.078975166452,33.740755457509,542.530249024378,FALSE,1.41900000000169,FALSE,"adaptive",188
"alpha",1,0.728687408838141,0.519588997824573,1.02439939689692,TRUE,1.41900000000169,FALSE,"adaptive",188
"beta",99,9.51454583320458,1.82186146195602,51.9556662462339,FALSE,1.41900000000169,FALSE,"adaptive",188
"p_hat",0.01,0.0711384180775352,0.0177051174463351,0.234663601967893,FALSE,1.41900000000169,FALSE,"adaptive",188
"n_iter",NA,203,158,229,NA,1.41900000000169,FALSE,"adaptive",188
"mu",1000,130.000266875122,32.7072194463968,551.267574714801,FALSE,5.81499999999869,FALSE,"fixed",188
"alpha",1,0.728672740091717,0.50868723466278,1.0325879499567,TRUE,5.81499999999869,FALSE,"fixed",188
"beta",99,9.50781753728096,1.59677078936527,55.9267976849169,FALSE,5.81499999999869,FALSE,"fixed",188
"p_hat",0.01,0.0711838452777527,0.0170340759820798,0.250751292160224,FALSE,5.81499999999869,FALSE,"fixed",188
"n_iter",NA,1000,1000,1000,NA,5.81499999999869,FALSE,"fixed",188
"mu",1000,98.7981955720312,43.1926543458227,225.984239370804,FALSE,1.04399999999987,FALSE,"adaptive",189
"alpha",1,0.722343654761606,0.544273150893391,0.969292395623987,FALSE,1.04399999999987,FALSE,"adaptive",189
"beta",99,6.49884526908601,2.03158062413784,20.0562779528199,FALSE,1.04399999999987,FALSE,"adaptive",189
"p_hat",0.01,0.100031125397662,0.0421656670952811,0.2119940285059,FALSE,1.04399999999987,FALSE,"adaptive",189
"n_iter",NA,161,112,186,NA,1.04399999999987,FALSE,"adaptive",189
"mu",1000,98.7714333903,42.0493342027953,235.107640115105,FALSE,5.68399999999929,FALSE,"fixed",189
"alpha",1,0.722324600321669,0.524524130737638,1.00630716036851,TRUE,5.68399999999929,FALSE,"fixed",189
"beta",99,6.49672163386196,2.11671536214764,21.159398734071,FALSE,5.68399999999929,FALSE,"fixed",189
"p_hat",0.01,0.100058176231275,0.0408760374823737,0.2196751262622,FALSE,5.68399999999929,FALSE,"fixed",189
"n_iter",NA,1000,1000,1000,NA,5.68399999999929,FALSE,"fixed",189
"mu",1000,19133.6028310957,19.2570003196467,24619220.8932038,TRUE,61.7270000000008,FALSE,"adaptive",190
"alpha",1,1.08820451763771,0.878258713867456,1.32589011107256,TRUE,61.7270000000008,FALSE,"adaptive",190
"beta",99,2242.39479298073,2.066682940649,2818074.064221,TRUE,61.7270000000008,FALSE,"adaptive",190
"p_hat",0.01,0.000485051377189455,3.85260410120867e-07,0.3301969942421,TRUE,61.7270000000008,FALSE,"adaptive",190
"n_iter",NA,20000,19941,20000,NA,61.7270000000008,FALSE,"adaptive",190
"mu",1000,856.121339572449,329.195486403554,2346.37639981116,TRUE,6.60699999999997,FALSE,"fixed",190
"alpha",1,1.07002067719638,0.857917321524668,1.32879891045085,TRUE,6.60699999999997,FALSE,"fixed",190
"beta",99,97.8004924557515,35.0166847669181,295.290607386625,TRUE,6.60699999999997,FALSE,"fixed",190
"p_hat",0.01,0.0108224448654126,0.00397707163559358,0.0289012356952277,TRUE,6.60699999999997,FALSE,"fixed",190
"n_iter",NA,1000,1000,1000,NA,6.60699999999997,FALSE,"fixed",190
"mu",1000,199.649588185594,12.7356492049148,2540.92571678243,TRUE,5.06099999999969,FALSE,"adaptive",191
"alpha",1,1.05305234678421,0.775420941783448,1.43807947122712,TRUE,5.06099999999969,FALSE,"adaptive",191
"beta",99,19.0317634100044,0.856552519638407,360.567227938167,TRUE,5.06099999999969,FALSE,"adaptive",191
"p_hat",0.01,0.052430271680649,0.00368029364694142,0.495800642861712,TRUE,5.06099999999969,FALSE,"adaptive",191
"n_iter",NA,293,238,318,NA,5.06099999999969,FALSE,"adaptive",191
"mu",1000,199.196732898179,12.5311387636269,2450.69904128031,TRUE,6.53700000000026,FALSE,"fixed",191
"alpha",1,1.0528471515719,0.7864168838435,1.42138055664112,TRUE,6.53700000000026,FALSE,"fixed",191
"beta",99,18.9830835406753,0.898070740907972,325.537441164966,TRUE,6.53700000000026,FALSE,"fixed",191
"p_hat",0.01,0.0525479533615724,0.00401790773824988,0.501803961488552,TRUE,6.53700000000026,FALSE,"fixed",191
"n_iter",NA,1000,1000,1000,NA,6.53700000000026,FALSE,"fixed",191
"mu",1000,19247.5392912075,9969.71684733059,38842.7592749998,FALSE,89.7870000000003,FALSE,"adaptive",192
"alpha",1,1.19951302894567,0.996478287520304,1.4639174281435,TRUE,89.7870000000003,FALSE,"adaptive",192
"beta",99,2305.67097786135,1131.11340715572,4835.81103436176,FALSE,89.7870000000003,FALSE,"adaptive",192
"p_hat",0.01,0.000519974152724431,0.000258869267366061,0.00101260084610724,FALSE,89.7870000000003,FALSE,"adaptive",192
"n_iter",NA,20000,20000,20000,NA,89.7870000000003,FALSE,"adaptive",192
"mu",1000,868.667483540556,571.257874300412,1265.60438923362,TRUE,5.85599999999977,FALSE,"fixed",192
"alpha",1,1.17876098374967,0.966966019073605,1.4394875556566,TRUE,5.85599999999977,FALSE,"fixed",192
"beta",99,101.252640955272,61.9457752939614,154.272481666884,TRUE,5.85599999999977,FALSE,"fixed",192
"p_hat",0.01,0.011507808752353,0.00783911939525571,0.0173875563564026,TRUE,5.85599999999977,FALSE,"fixed",192
"n_iter",NA,1000,1000,1000,NA,5.85599999999977,FALSE,"fixed",192
"mu",1000,19184.6692658938,1887.64245273386,204149.309293647,FALSE,73.7969999999987,FALSE,"adaptive",193
"alpha",1,1.1616904307034,0.934356597507107,1.42802975156152,TRUE,73.7969999999987,FALSE,"adaptive",193
"beta",99,2289.16272456198,240.088830708538,25226.686766294,FALSE,73.7969999999987,FALSE,"adaptive",193
"p_hat",0.01,0.000507216542381008,4.87869635129523e-05,0.00515383122527161,FALSE,73.7969999999987,FALSE,"adaptive",193
"n_iter",NA,20000,20000,20000,NA,73.7969999999987,FALSE,"adaptive",193
"mu",1000,857.009826955037,301.485389788786,2458.06874070123,TRUE,6.32300000000032,FALSE,"fixed",193
"alpha",1,1.14215092797649,0.943880986098087,1.40456916748603,TRUE,6.32300000000032,FALSE,"fixed",193
"beta",99,99.5982360779687,31.605162337756,315.282848917707,TRUE,6.32300000000032,FALSE,"fixed",193
"p_hat",0.01,0.011337567403916,0.00407749125414436,0.0336269140648015,TRUE,6.32300000000032,FALSE,"fixed",193
"n_iter",NA,1000,1000,1000,NA,6.32300000000032,FALSE,"fixed",193
"mu",1000,174.437691818655,23.4645121571028,1140.67549544201,TRUE,1.97199999999975,FALSE,"adaptive",194
"alpha",1,0.916890290684436,0.663211020007706,1.24430861886663,TRUE,1.97199999999975,FALSE,"adaptive",194
"beta",99,14.6627030736998,1.45583443909196,129.310760705005,TRUE,1.97199999999975,FALSE,"adaptive",194
"p_hat",0.01,0.0588520039798017,0.008238150660632,0.348845813425297,TRUE,1.97199999999975,FALSE,"adaptive",194
"n_iter",NA,261,210,286,NA,1.97199999999975,FALSE,"adaptive",194
"mu",1000,174.419864413546,27.6927625281345,1211.57351468732,TRUE,6.11000000000058,FALSE,"fixed",194
"alpha",1,0.916839737476065,0.667107915712323,1.2946126164063,TRUE,6.11000000000058,FALSE,"fixed",194
"beta",99,14.660126888684,1.66419602008947,141.453777579861,TRUE,6.11000000000058,FALSE,"fixed",194
"p_hat",0.01,0.0588586827897749,0.00824606838190029,0.310245117191647,TRUE,6.11000000000058,FALSE,"fixed",194
"n_iter",NA,1000,1000,1000,NA,6.11000000000058,FALSE,"fixed",194
"mu",1000,95.2289768621747,34.6439520922961,247.576194739124,FALSE,1.16399999999885,FALSE,"adaptive",195
"alpha",1,0.771691987348218,0.52246794828379,1.07256643183219,TRUE,1.16399999999885,FALSE,"adaptive",195
"beta",99,6.33287711759092,1.55642251440832,24.3225722583372,FALSE,1.16399999999885,FALSE,"adaptive",195
"p_hat",0.01,0.108619112003814,0.0383092487556208,0.271191651398153,FALSE,1.16399999999885,FALSE,"adaptive",195
"n_iter",NA,154.5,117,181,NA,1.16399999999885,FALSE,"adaptive",195
"mu",1000,95.2047647075105,35.2360709124441,264.881711264003,FALSE,6.02900000000045,FALSE,"fixed",195
"alpha",1,0.771664940988287,0.54716590118171,1.09202148597254,TRUE,6.02900000000045,FALSE,"fixed",195
"beta",99,6.33087814594842,1.6084223665774,25.6245238882043,FALSE,6.02900000000045,FALSE,"fixed",195
"p_hat",0.01,0.108646287891948,0.0380117763098194,0.260428026229526,FALSE,6.02900000000045,FALSE,"fixed",195
"n_iter",NA,1000,1000,1000,NA,6.02900000000045,FALSE,"fixed",195
"mu",1000,6378.21394991746,7.5998905116893e-40,1.02133325571654e+44,TRUE,22.7060000000001,FALSE,"adaptive",196
"alpha",1,0.949090944748214,0.660318952124022,1.35025400368845,TRUE,22.7060000000001,FALSE,"adaptive",196
"beta",99,582.235963325598,4.21018930546525e-41,1.45438691616732e+43,TRUE,22.7060000000001,FALSE,"adaptive",196
"p_hat",0.01,0.00162742672810035,1.95180571330505e-43,1,TRUE,22.7060000000001,FALSE,"adaptive",196
"n_iter",NA,6944,6859,6989,NA,22.7060000000001,FALSE,"adaptive",196
"mu",1000,853.891159881664,268.245452752592,3456.22981537504,TRUE,7.42699999999968,FALSE,"fixed",196
"alpha",1,0.932322443599736,0.755372559973861,1.15851388188628,TRUE,7.42699999999968,FALSE,"fixed",196
"beta",99,75.9155991926748,22.6988591114789,317.400300202697,TRUE,7.42699999999968,FALSE,"fixed",196
"p_hat",0.01,0.0121320450019777,0.00294709652642316,0.0393270128049711,TRUE,7.42699999999968,FALSE,"fixed",196
"n_iter",NA,1000,1000,1000,NA,7.42699999999968,FALSE,"fixed",196
"mu",1000,19187.5589000282,2215.03357014598,180408.978627586,FALSE,75.8999999999996,FALSE,"adaptive",197
"alpha",1,1.01750981378489,0.827573973705434,1.26616882274702,TRUE,75.8999999999996,FALSE,"adaptive",197
"beta",99,2026.93254652603,231.367969353771,20311.9068140762,FALSE,75.8999999999996,FALSE,"adaptive",197
"p_hat",0.01,0.000501743033860191,5.34858514931127e-05,0.0044190630198303,FALSE,75.8999999999996,FALSE,"adaptive",197
"n_iter",NA,20000,20000,20000,NA,75.8999999999996,FALSE,"adaptive",197
"mu",1000,856.83659301889,345.948011931549,2120.65486000433,TRUE,6.74200000000019,FALSE,"fixed",197
"alpha",1,0.999896277656311,0.795233819811583,1.20386745076646,TRUE,6.74200000000019,FALSE,"fixed",197
"beta",99,88.1568424771497,35.5607938140447,219.625680180696,TRUE,6.74200000000019,FALSE,"fixed",197
"p_hat",0.01,0.0112150387241751,0.00449560863545162,0.0274589073665368,TRUE,6.74200000000019,FALSE,"fixed",197
"n_iter",NA,1000,1000,1000,NA,6.74200000000019,FALSE,"fixed",197
"mu",1000,2639.1120331393,1.81513139223204e-13,1097881690449676672,TRUE,41.5290000000005,FALSE,"adaptive",198
"alpha",1,1.07194270804601,0.791137368060627,1.46011774082279,TRUE,41.5290000000005,FALSE,"adaptive",198
"beta",99,248.83745258612,1.10292060396916e-14,152428303541211744,TRUE,41.5290000000005,FALSE,"adaptive",198
"p_hat",0.01,0.00428932536443555,9.53604985880732e-18,0.999999999999987,TRUE,41.5290000000005,FALSE,"adaptive",198
"n_iter",NA,2999,2898,3036,NA,41.5290000000005,FALSE,"adaptive",198
"mu",1000,855.558406862062,263.10593115014,2785.13090473055,TRUE,7.89000000000124,FALSE,"fixed",198
"alpha",1,1.05694892137746,0.84381366064594,1.2817895429032,TRUE,7.89000000000124,FALSE,"fixed",198
