"parameter","true","point","lwr","upr","covers","time","fail","method","replicate"
"mu",100,206.559745897567,10.3196147476463,6145.7218938793,TRUE,7.23399999999992,FALSE,"fixed",77
"alpha",1,1.265361388798,0.928158355162902,1.71769470822066,TRUE,7.23399999999992,FALSE,"fixed",77
"beta",9,24.4297305283622,0.836053206183094,1102.21424108953,TRUE,7.23399999999992,FALSE,"fixed",77
"p_hat",0.1,0.0492452563655918,0.00143088465626324,0.544892172020177,TRUE,7.23399999999992,FALSE,"fixed",77
"n_iter",NA,1000,1000,1000,NA,7.23399999999992,FALSE,"fixed",77
"mu",100,78.3252216611662,35.0102972173087,186.133453076342,TRUE,0.817999999999984,FALSE,"adaptive",78
"alpha",1,0.968026931400884,0.737381665218315,1.31789485587712,TRUE,0.817999999999984,FALSE,"adaptive",78
"beta",9,7.22620832556182,2.40728848037231,24.4319729204481,TRUE,0.817999999999984,FALSE,"adaptive",78
"p_hat",0.1,0.118135115852128,0.0488275580045795,0.257431985139086,TRUE,0.817999999999984,FALSE,"adaptive",78
"n_iter",NA,135.5,102,156,NA,0.817999999999984,FALSE,"adaptive",78
"mu",100,78.3361137267585,32.5121339492789,170.227725627568,TRUE,5.16799999999989,FALSE,"fixed",78
"alpha",1,0.967959823363051,0.713910649918178,1.34246476658181,TRUE,5.16799999999989,FALSE,"fixed",78
"beta",9,7.22723170624722,2.26950228463234,20.7486435764283,TRUE,5.16799999999989,FALSE,"fixed",78
"p_hat",0.1,0.118113142306155,0.0547217119333955,0.256120370693504,TRUE,5.16799999999989,FALSE,"fixed",78
"n_iter",NA,1000,1000,1000,NA,5.16799999999989,FALSE,"fixed",78
"mu",100,79.4426305808925,29.2738685312786,205.329513291628,TRUE,0.841999999999871,FALSE,"adaptive",79
"alpha",1,0.895958787876507,0.647195762569347,1.22812822236564,TRUE,0.841999999999871,FALSE,"adaptive",79
"beta",9,6.77376140623132,1.76530511493271,24.2915444465361,TRUE,0.841999999999871,FALSE,"adaptive",79
"p_hat",0.1,0.116817662861393,0.0441863288355775,0.289318385035441,TRUE,0.841999999999871,FALSE,"adaptive",79
"n_iter",NA,136,105,158,NA,0.841999999999871,FALSE,"adaptive",79
"mu",100,79.4805249220525,30.5459743960021,210.253062138987,TRUE,5.35599999999999,FALSE,"fixed",79
"alpha",1,0.895915645140437,0.622331191222981,1.25394367928205,TRUE,5.35599999999999,FALSE,"fixed",79
"beta",9,6.77699915110348,1.67549690486616,27.0224545505223,TRUE,5.35599999999999,FALSE,"fixed",79
"p_hat",0.1,0.116763403339108,0.0433926452302999,0.285131872993234,TRUE,5.35599999999999,FALSE,"fixed",79
"n_iter",NA,1000,1000,1000,NA,5.35599999999999,FALSE,"fixed",79
"mu",100,77.1791934666752,38.9117706645301,154.237335041433,TRUE,0.875,FALSE,"adaptive",80
"alpha",1,0.841997040798036,0.622143053467608,1.15799654359713,TRUE,0.875,FALSE,"adaptive",80
"beta",9,5.59976849579334,2.09439058227386,15.4361825649025,TRUE,0.875,FALSE,"adaptive",80
"p_hat",0.1,0.130709048011017,0.0629738980119545,0.242057199154374,TRUE,0.875,FALSE,"adaptive",80
"n_iter",NA,131.5,96,155,NA,0.875,FALSE,"adaptive",80
"mu",100,77.1670903948481,40.4955364163075,164.740019314105,TRUE,5.66800000000012,FALSE,"fixed",80
"alpha",1,0.841930428187802,0.621058055846528,1.14924535402052,TRUE,5.66800000000012,FALSE,"fixed",80
"beta",9,5.59842899679788,2.12456097108421,17.147292259693,TRUE,5.66800000000012,FALSE,"fixed",80
"p_hat",0.1,0.130727242476793,0.0590435437771061,0.237769353310722,TRUE,5.66800000000012,FALSE,"fixed",80
"n_iter",NA,1000,1000,1000,NA,5.66800000000012,FALSE,"fixed",80
"mu",100,104.573000687437,25.458051577516,414.047192673468,TRUE,1.125,FALSE,"adaptive",81
"alpha",1,0.99832270641142,0.690658547225208,1.37081972820947,TRUE,1.125,FALSE,"adaptive",81
"beta",9,9.53655441706954,1.64436347422829,53.6046264325594,TRUE,1.125,FALSE,"adaptive",81
"p_hat",0.1,0.0947635833536473,0.0238376315403119,0.323911764063908,TRUE,1.125,FALSE,"adaptive",81
"n_iter",NA,171,136,193,NA,1.125,FALSE,"adaptive",81
"mu",100,104.573691971539,26.1403712953141,346.510828192063,TRUE,5.24000000000001,FALSE,"fixed",81
"alpha",1,0.998488621654457,0.736138320651645,1.41027862917452,TRUE,5.24000000000001,FALSE,"fixed",81
"beta",9,9.53748598275454,1.62537162933194,45.4063604464599,TRUE,5.24000000000001,FALSE,"fixed",81
"p_hat",0.1,0.0947694597931755,0.0275602121493116,0.329096133663175,TRUE,5.24000000000001,FALSE,"fixed",81
"n_iter",NA,1000,1000,1000,NA,5.24000000000001,FALSE,"fixed",81
"mu",100,249.809334163922,7.54494382379006,13307.8260150059,TRUE,6.63499999999999,FALSE,"adaptive",82
"alpha",1,1.14357632369266,0.832123608911062,1.56573621025734,TRUE,6.63499999999999,FALSE,"adaptive",82
"beta",9,26.3315304906916,0.570729852791432,2234.56125513832,TRUE,6.63499999999999,FALSE,"adaptive",82
"p_hat",0.1,0.04162227034888,0.00069529629174117,0.629599464879185,TRUE,6.63499999999999,FALSE,"adaptive",82
"n_iter",NA,357,316,380,NA,6.63499999999999,FALSE,"adaptive",82
"mu",100,249.351425770398,5.17467841242726,10577.0111638377,TRUE,9.21199999999999,FALSE,"fixed",82
"alpha",1,1.1433627662325,0.825241413047727,1.5536130520472,TRUE,9.21199999999999,FALSE,"fixed",82
"beta",9,26.2761898824383,0.365475514882249,1516.16340673048,TRUE,9.21199999999999,FALSE,"fixed",82
"p_hat",0.1,0.0416988118253611,0.000913091226089502,0.70567504789539,TRUE,9.21199999999999,FALSE,"fixed",82
"n_iter",NA,1000,1000,1000,NA,9.21199999999999,FALSE,"fixed",82
"mu",100,123.926662471503,27.6030561259447,485.595137012346,TRUE,1.33899999999994,FALSE,"adaptive",83
"alpha",1,1.0682877442895,0.787571544400143,1.47746272903719,TRUE,1.33899999999994,FALSE,"adaptive",83
"beta",9,11.2361015232194,1.75983583679566,62.6949601312884,TRUE,1.33899999999994,FALSE,"adaptive",83
"p_hat",0.1,0.0868216797326492,0.0214002079667316,0.324045433328676,TRUE,1.33899999999994,FALSE,"adaptive",83
"n_iter",NA,196,160,219,NA,1.33899999999994,FALSE,"adaptive",83
"mu",100,123.938832617849,26.1891291902239,579.178792123086,TRUE,5.64499999999998,FALSE,"fixed",83
"alpha",1,1.06829664754833,0.773518549363519,1.46288448944565,TRUE,5.64499999999998,FALSE,"fixed",83
"beta",9,11.2373605959008,1.49967877304429,76.5728620926825,TRUE,5.64499999999998,FALSE,"fixed",83
"p_hat",0.1,0.0868134571289991,0.0178466009565856,0.341264095802551,TRUE,5.64499999999998,FALSE,"fixed",83
"n_iter",NA,1000,1000,1000,NA,5.64499999999998,FALSE,"fixed",83
"mu",100,58.5540960407864,33.4230900754175,95.7537261630679,FALSE,0.920000000000073,FALSE,"adaptive",84
"alpha",1,0.762932533290778,0.543472275334214,1.05303815068733,TRUE,0.920000000000073,FALSE,"adaptive",84
"beta",9,3.90278494865059,1.49031446845271,8.58821605623999,FALSE,0.920000000000073,FALSE,"adaptive",84
"p_hat",0.1,0.163518802037136,0.0984608033823356,0.274707340611952,TRUE,0.920000000000073,FALSE,"adaptive",84
"n_iter",NA,105.5,74,128,NA,0.920000000000073,FALSE,"adaptive",84
"mu",100,58.5585995705221,36.3197596796811,94.8833675607898,FALSE,5.35400000000004,FALSE,"fixed",84
"alpha",1,0.763002035895526,0.542915201141507,1.0704830838678,TRUE,5.35400000000004,FALSE,"fixed",84
"beta",9,3.90339455611732,1.77208447767701,8.92634981758639,FALSE,5.35400000000004,FALSE,"fixed",84
"p_hat",0.1,0.163509899094626,0.0996856167174806,0.251546166950124,TRUE,5.35400000000004,FALSE,"fixed",84
"n_iter",NA,1000,1000,1000,NA,5.35400000000004,FALSE,"fixed",84
"mu",100,152.195791955875,12.0779224383196,2325.2191793792,TRUE,2.26800000000003,FALSE,"adaptive",85
"alpha",1,1.23684152044471,0.879750809202552,1.82275364443975,TRUE,2.26800000000003,FALSE,"adaptive",85
"beta",9,16.2324402269217,0.814494534197919,402.836094458851,TRUE,2.26800000000003,FALSE,"adaptive",85
"p_hat",0.1,0.0708009372297848,0.00428062263992181,0.523839235138645,TRUE,2.26800000000003,FALSE,"adaptive",85
"n_iter",NA,235,198,256,NA,2.26800000000003,FALSE,"adaptive",85
"mu",100,152.255636195861,15.9133355831971,1472.36180302426,TRUE,5.6869999999999,FALSE,"fixed",85
"alpha",1,1.23698000092974,0.917579114766887,1.70527760544686,TRUE,5.6869999999999,FALSE,"fixed",85
"beta",9,16.2416452137716,1.16842921997274,246.348759473435,TRUE,5.6869999999999,FALSE,"fixed",85
"p_hat",0.1,0.0707710123499478,0.00674099284813493,0.458302629929876,TRUE,5.6869999999999,FALSE,"fixed",85
"n_iter",NA,1000,1000,1000,NA,5.6869999999999,FALSE,"fixed",85
"mu",100,70.9933597711754,38.0854238353243,147.843491875431,TRUE,0.795000000000073,FALSE,"adaptive",86
"alpha",1,0.806245945776337,0.568892658763485,1.11225558370075,TRUE,0.795000000000073,FALSE,"adaptive",86
"beta",9,5.27147161298758,2.07931621042156,14.8429135175372,TRUE,0.795000000000073,FALSE,"adaptive",86
"p_hat",0.1,0.132656040360703,0.063061172407666,0.235766464744528,TRUE,0.795000000000073,FALSE,"adaptive",86
"n_iter",NA,123.5,92,146,NA,0.795000000000073,FALSE,"adaptive",86
"mu",100,70.9868519014657,35.4999575811063,142.175723278449,TRUE,5.36599999999999,FALSE,"fixed",86
"alpha",1,0.806167365211278,0.561943625478695,1.1309251194822,TRUE,5.36599999999999,FALSE,"fixed",86
"beta",9,5.27066355889792,1.78985733820082,14.8380285241641,TRUE,5.36599999999999,FALSE,"fixed",86
"p_hat",0.1,0.132662464248082,0.0649198588071203,0.248484948020553,TRUE,5.36599999999999,FALSE,"fixed",86
"n_iter",NA,1000,1000,1000,NA,5.36599999999999,FALSE,"fixed",86
"mu",100,47.1851357544551,32.3317009779592,68.6972245363151,FALSE,0.54099999999994,FALSE,"adaptive",87
"alpha",1,0.932858696291149,0.67941542598273,1.24653702018417,TRUE,0.54099999999994,FALSE,"adaptive",87
"beta",9,3.5299508917428,1.66005274482336,7.2242268447674,FALSE,0.54099999999994,FALSE,"adaptive",87
"p_hat",0.1,0.209029464038172,0.145784727060634,0.30525402689264,FALSE,0.54099999999994,FALSE,"adaptive",87
"n_iter",NA,90,65,110,NA,0.54099999999994,FALSE,"adaptive",87
"mu",100,47.1843202321077,33.174440314664,70.1073311656969,FALSE,4.97899999999981,FALSE,"fixed",87
"alpha",1,0.932847688175492,0.705542295937431,1.24325238683476,TRUE,4.97899999999981,FALSE,"fixed",87
"beta",9,3.52984105882493,1.92010826450463,7.07692751341932,FALSE,4.97899999999981,FALSE,"fixed",87
"p_hat",0.1,0.209032657453985,0.138927930893419,0.296250245433248,FALSE,4.97899999999981,FALSE,"fixed",87
"n_iter",NA,1000,1000,1000,NA,4.97899999999981,FALSE,"fixed",87
"mu",100,77.9517398241792,30.5489506285222,190.959613532428,TRUE,0.861000000000104,FALSE,"adaptive",88
"alpha",1,0.969530017536159,0.696838942994747,1.34042840861427,TRUE,0.861000000000104,FALSE,"adaptive",88
"beta",9,6.4383543597924,1.63089158560977,22.481559902969,TRUE,0.861000000000104,FALSE,"adaptive",88
"p_hat",0.1,0.130878125001972,0.0535821466530975,0.298105518608956,TRUE,0.861000000000104,FALSE,"adaptive",88
"n_iter",NA,133.5,97,155,NA,0.861000000000104,FALSE,"adaptive",88
"mu",100,77.9116119802082,28.5809463521608,199.20314015711,TRUE,5.36400000000003,FALSE,"fixed",88
"alpha",1,0.969314495568678,0.705465389181018,1.35829683953939,TRUE,5.36400000000003,FALSE,"fixed",88
"beta",9,6.43316962181496,1.56947734069746,24.1576942241665,TRUE,5.36400000000003,FALSE,"fixed",88
"p_hat",0.1,0.130944488390375,0.0504675324257451,0.314398803170427,TRUE,5.36400000000003,FALSE,"fixed",88
"n_iter",NA,1000,1000,1000,NA,5.36400000000003,FALSE,"fixed",88
"mu",100,19217.8205690766,6441.98225438219,68615.0429571035,FALSE,104.759,FALSE,"adaptive",89
"alpha",1,1.04962485878685,0.859965669092031,1.29145072245633,TRUE,104.759,FALSE,"adaptive",89
"beta",9,2212.78755989621,706.829263452434,7799.5817719908,FALSE,104.759,FALSE,"adaptive",89
"p_hat",0.1,0.000474120168373181,0.000132991014531624,0.00143255756002958,FALSE,104.759,FALSE,"adaptive",89
"n_iter",NA,20000,20000,20000,NA,104.759,FALSE,"adaptive",89
"mu",100,862.992548711584,486.295312160222,1481.67355816226,FALSE,7.71599999999989,FALSE,"fixed",89
"alpha",1,1.03193959061756,0.838699093316588,1.2765159181976,TRUE,7.71599999999989,FALSE,"fixed",89
"beta",9,96.8750017828145,52.859229801611,174.692283503614,FALSE,7.71599999999989,FALSE,"fixed",89
"p_hat",0.1,0.0105400043770297,0.00606707619181625,0.0187254020628568,FALSE,7.71599999999989,FALSE,"fixed",89
"n_iter",NA,1000,1000,1000,NA,7.71599999999989,FALSE,"fixed",89
"mu",100,66.3162457971462,30.8420012544668,134.802201601462,TRUE,0.721000000000004,FALSE,"adaptive",90
"alpha",1,0.934335360183833,0.682449366492376,1.27906949806804,TRUE,0.721000000000004,FALSE,"adaptive",90
"beta",9,5.77244852062364,1.95388456453253,17.3773999923267,TRUE,0.721000000000004,FALSE,"adaptive",90
"p_hat",0.1,0.139311982731035,0.0662073850292015,0.277162840598862,TRUE,0.721000000000004,FALSE,"adaptive",90
"n_iter",NA,118,86,139,NA,0.721000000000004,FALSE,"adaptive",90
"mu",100,66.3333797733846,30.272692965398,147.90424576459,TRUE,5.03399999999988,FALSE,"fixed",90
"alpha",1,0.934242855658975,0.657422411540522,1.33204501959208,TRUE,5.03399999999988,FALSE,"fixed",90
"beta",9,5.77369169688484,1.75214854409707,18.9254345622637,TRUE,5.03399999999988,FALSE,"fixed",90
"p_hat",0.1,0.139274294992143,0.0618409512761292,0.273270381308059,TRUE,5.03399999999988,FALSE,"fixed",90
"n_iter",NA,1000,1000,1000,NA,5.03399999999988,FALSE,"fixed",90
"mu",100,105.93655291817,36.6008158552208,323.475248272975,TRUE,1.05800000000022,FALSE,"adaptive",91
"alpha",1,0.968244272264206,0.73238079439114,1.29131617734857,TRUE,1.05800000000022,FALSE,"adaptive",91
"beta",9,9.56898645892387,2.3482778456133,35.5205307636663,TRUE,1.05800000000022,FALSE,"adaptive",91
"p_hat",0.1,0.0918879254867598,0.0291875535807832,0.243918866489571,TRUE,1.05800000000022,FALSE,"adaptive",91
"n_iter",NA,173.5,133,195,NA,1.05800000000022,FALSE,"adaptive",91
"mu",100,105.934268183199,37.317516427805,339.859276714181,TRUE,5.32300000000009,FALSE,"fixed",91
"alpha",1,0.96830390741846,0.714738562508608,1.29595777111999,TRUE,5.32300000000009,FALSE,"fixed",91
"beta",9,9.56920454563361,2.38757193005157,42.38390911974,TRUE,5.32300000000009,FALSE,"fixed",91
"p_hat",0.1,0.0918911630517366,0.0272019997550854,0.246559054955801,TRUE,5.32300000000009,FALSE,"fixed",91
"n_iter",NA,1000,1000,1000,NA,5.32300000000009,FALSE,"fixed",91
"mu",100,49.8137437038978,28.6529997834135,87.7442536997657,FALSE,0.5150000000001,FALSE,"adaptive",92
"alpha",1,0.933354545941138,0.655317850674758,1.35916466005856,TRUE,0.5150000000001,FALSE,"adaptive",92
"beta",9,4.42530572578837,1.77261783212284,11.5750925003044,TRUE,0.5150000000001,FALSE,"adaptive",92
"p_hat",0.1,0.174176846191426,0.10004229613922,0.291776575472265,FALSE,0.5150000000001,FALSE,"adaptive",92
"n_iter",NA,96,68,114,NA,0.5150000000001,FALSE,"adaptive",92
"mu",100,49.8157622586278,27.4983951190124,84.3323989494555,FALSE,4.53799999999978,FALSE,"fixed",92
"alpha",1,0.933264231268796,0.668103529371847,1.28487424602603,TRUE,4.53799999999978,FALSE,"fixed",92
"beta",9,4.42539373823017,1.66628017331077,10.3514768278103,TRUE,4.53799999999978,FALSE,"fixed",92
"p_hat",0.1,0.17416006705053,0.106507943192577,0.296230309906353,FALSE,4.53799999999978,FALSE,"fixed",92
"n_iter",NA,1000,1000,1000,NA,4.53799999999978,FALSE,"fixed",92
"mu",100,19209.4297125449,4146.03163724553,78603.1916422952,FALSE,87.1859999999999,FALSE,"adaptive",93
"alpha",1,1.15039162559905,0.94389120637027,1.4121302800958,TRUE,87.1859999999999,FALSE,"adaptive",93
"beta",9,2194.39550761262,427.451151033422,8681.04683468166,FALSE,87.1859999999999,FALSE,"adaptive",93
"p_hat",0.1,0.000523966101550504,0.000130457068585292,0.00247443928459234,FALSE,87.1859999999999,FALSE,"adaptive",93
"n_iter",NA,20000,20000,20000,NA,87.1859999999999,FALSE,"adaptive",93
"mu",100,861.46060145143,431.951119543266,1716.68085660247,FALSE,6.59500000000003,FALSE,"fixed",93
"alpha",1,1.13052419886598,0.915149681723409,1.41235246409357,TRUE,6.59500000000003,FALSE,"fixed",93
"beta",9,95.7714348628864,46.6127760600405,194.197330355893,FALSE,6.59500000000003,FALSE,"fixed",93
"p_hat",0.1,0.0116666805275375,0.00579482752534651,0.0231915987431186,FALSE,6.59500000000003,FALSE,"fixed",93
"n_iter",NA,1000,1000,1000,NA,6.59500000000003,FALSE,"fixed",93
"mu",100,67.015407969783,32.8906749874283,136.644072930941,TRUE,0.689000000000078,FALSE,"adaptive",94
"alpha",1,1.15856678345372,0.884620358563366,1.60845297226222,TRUE,0.689000000000078,FALSE,"adaptive",94
"beta",9,6.63989950623395,2.30141456887792,19.9395956731932,TRUE,0.689000000000078,FALSE,"adaptive",94
"p_hat",0.1,0.148563414960933,0.0715159827051312,0.283032631719781,TRUE,0.689000000000078,FALSE,"adaptive",94
"n_iter",NA,120.5,83,139,NA,0.689000000000078,FALSE,"adaptive",94
"mu",100,67.013108994563,32.5037235398949,137.800076165277,TRUE,4.93599999999992,FALSE,"fixed",94
"alpha",1,1.15865856147261,0.873061785954114,1.58237890238598,TRUE,4.93599999999992,FALSE,"fixed",94
"beta",9,6.6398600141619,2.37406805274017,18.3673152665204,TRUE,4.93599999999992,FALSE,"fixed",94
"p_hat",0.1,0.14857418755053,0.0707701561321318,0.285332211147438,TRUE,4.93599999999992,FALSE,"fixed",94
"n_iter",NA,1000,1000,1000,NA,4.93599999999992,FALSE,"fixed",94
"mu",100,61.2599668091142,34.0462830639749,107.421272790356,TRUE,0.684999999999945,FALSE,"adaptive",95
"alpha",1,0.88068179647749,0.645963056726173,1.18663914793086,TRUE,0.684999999999945,FALSE,"adaptive",95
"beta",9,4.80143502993217,1.9326615828331,11.2580861014976,TRUE,0.684999999999945,FALSE,"adaptive",95
"p_hat",0.1,0.154991849583981,0.0903522057851422,0.261212338108584,TRUE,0.684999999999945,FALSE,"adaptive",95
"n_iter",NA,110,79,131,NA,0.684999999999945,FALSE,"adaptive",95
"mu",100,61.2693615390456,35.944490718613,103.212266674345,TRUE,5.17499999999995,FALSE,"fixed",95
"alpha",1,0.880760570766043,0.640199774963113,1.17904773746756,TRUE,5.17499999999995,FALSE,"fixed",95
"beta",9,4.80279251686426,2.04492360323948,10.5648204237179,TRUE,5.17499999999995,FALSE,"fixed",95
"p_hat",0.1,0.154966542440315,0.0897405914542078,0.248662465245259,TRUE,5.17499999999995,FALSE,"fixed",95
"n_iter",NA,1000,1000,1000,NA,5.17499999999995,FALSE,"fixed",95
"mu",100,74.7442804322644,34.3788460086404,151.91399118575,TRUE,0.7800000000002,FALSE,"adaptive",96
"alpha",1,0.949726342801216,0.699070854691507,1.26353309753814,TRUE,0.7800000000002,FALSE,"adaptive",96
"beta",9,6.28652753985369,2.06215859218801,16.9971057562462,TRUE,0.7800000000002,FALSE,"adaptive",96
"p_hat",0.1,0.131245580683354,0.0632846002899516,0.26191017693951,TRUE,0.7800000000002,FALSE,"adaptive",96
"n_iter",NA,130.5,92,151,NA,0.7800000000002,FALSE,"adaptive",96
"mu",100,74.7377157600673,32.2967871666083,154.518949259712,TRUE,5,FALSE,"fixed",96
"alpha",1,0.9497013346981,0.680756680469074,1.31726798832084,TRUE,5,FALSE,"fixed",96
"beta",9,6.28600091403679,1.926619802676,17.8745390725847,TRUE,5,FALSE,"fixed",96
"p_hat",0.1,0.131252130346318,0.0651697923397735,0.269837103762009,TRUE,5,FALSE,"fixed",96
"n_iter",NA,1000,1000,1000,NA,5,FALSE,"fixed",96
"mu",100,80.4471326175229,29.5773073316127,214.132853765831,TRUE,0.837999999999965,FALSE,"adaptive",97
"alpha",1,0.987148603049912,0.688001261595041,1.39333570891273,TRUE,0.837999999999965,FALSE,"adaptive",97
"beta",9,7.64915710970607,2.00710830022413,30.0706362046687,TRUE,0.837999999999965,FALSE,"adaptive",97
"p_hat",0.1,0.114302183813604,0.0409748279244055,0.277206349512661,TRUE,0.837999999999965,FALSE,"adaptive",97
"n_iter",NA,138.5,102,159,NA,0.837999999999965,FALSE,"adaptive",97
"mu",100,80.4429405140603,28.7708269399948,206.723817959314,TRUE,5.10400000000004,FALSE,"fixed",97
"alpha",1,0.987151907586542,0.720879128403479,1.31543161591722,TRUE,5.10400000000004,FALSE,"fixed",97
"beta",9,7.64909834222056,2.01099746364906,26.6317591906662,TRUE,5.10400000000004,FALSE,"fixed",97
"p_hat",0.1,0.11430330051038,0.0423282380374831,0.288761424674246,TRUE,5.10400000000004,FALSE,"fixed",97
"n_iter",NA,1000,1000,1000,NA,5.10400000000004,FALSE,"fixed",97
"mu",100,63.8140408483727,39.3419660715372,110.647635336736,TRUE,0.714999999999918,FALSE,"adaptive",98
"alpha",1,0.771229218260696,0.569088053309768,1.04948763359724,TRUE,0.714999999999918,FALSE,"adaptive",98
"beta",9,4.26349298924476,1.93911947028891,10.7499980067272,TRUE,0.714999999999918,FALSE,"adaptive",98
"p_hat",0.1,0.153182079660919,0.0852708888014547,0.242042768289862,TRUE,0.714999999999918,FALSE,"adaptive",98
"n_iter",NA,113,83,135,NA,0.714999999999918,FALSE,"adaptive",98
"mu",100,63.8075418832217,39.8044701291551,108.040057593563,TRUE,5.41800000000012,FALSE,"fixed",98
"alpha",1,0.771274711052614,0.567642229750694,1.05723011226633,TRUE,5.41800000000012,FALSE,"fixed",98
"beta",9,4.26281470350583,1.95658142916276,9.85547575822878,TRUE,5.41800000000012,FALSE,"fixed",98
"p_hat",0.1,0.153210371834499,0.0880518995616777,0.237280830231874,TRUE,5.41800000000012,FALSE,"fixed",98
